0.018487,0.038548,-0.089316,0.00041199,-0.00021372,3.2366e-05
0.0053386,-0.03342,-0.036581,0.0014825,0.000172,-0.00019458
0.012026,0.00885,-0.05375,0.00061522,-2.7308e-05,8.4864e-05
0.011023,0.032321,-0.065547,0.0010245,0.00020724,-5.4188e-05
0.011602,0.0059911,-0.073509,0.0011661,3.6909e-05,0.00010389
0.029076,0.056344,-0.10813,0.00037221,-0.00026669,0.00011296
0.013972,-0.033316,-0.043248,0.00094403,0.00029382,8.7582e-05
0.025851,0.03853,-0.10408,-8.647e-05,3.8244e-05,0.00030245
0.031348,-0.014398,-0.066009,0.00078559,8.4985e-05,0.00015747
0.022132,0.013598,-0.049526,0.0007683,-7.2599e-05,0.0002228
0.022072,0.044373,-0.07298,0.00028867,-0.00024393,0.00019107
0.0092911,-0.026199,-0.0423,0.00079698,-7.2451e-05,0.00015079
0.010127,0.00054142,-0.063194,0.00052846,-0.00018456,0.00018993
0.011888,0.0048,-0.047101,0.0005128,-8.2952e-05,0.00022568
0.0049241,-0.010286,-0.03811,0.00057248,0.00016272,0.00011496
0.0046338,0.010007,-0.055452,0.00049786,-3.2643e-05,0.00045225
0.015483,0.043952,-0.066594,0.00018961,-2.6065e-05,0.00073102
0.021075,0.033642,-0.056642,-0.00015687,3.2145e-05,0.00052303
0.012223,0.0081344,-0.037233,0.00017724,7.5811e-05,0.00063423
0.014761,0.05212,-0.04499,-0.00041379,0.00016226,0.00068002
0.017529,0.044475,-0.060002,-0.00033593,0.00017362,0.00078001
0.012023,0.062068,-0.080428,-0.0006988,0.0001294,0.00085035
0.0038489,0.021849,-0.037546,-0.00022992,0.00022471,0.00088238
0.0091129,0.032349,-0.061665,-0.00017932,0.00022631,0.0008351
0.01392,0.045882,-0.089824,-0.00059659,6.9775e-05,0.00086587
0.0037528,0.038303,-0.070624,3.7866e-05,0.00027512,0.00073844
0.0086449,0.047929,-0.083305,-0.00035171,0.00017075,0.00076117
0.0073785,0.040384,-0.046699,-8.3308e-05,0.0002894,0.00065217
0.01818,0.045329,-0.081673,-0.00027431,5.7536e-05,0.00067389
0.019186,0.006799,-0.032063,0.00036214,0.00034078,0.00067924
0.018433,0.087565,-0.089428,-0.00031322,0.00025606,0.00082371
0.0050944,-0.0026556,-0.042273,0.00046955,0.00055788,0.00063864
0.012753,0.08004,-0.09275,-0.00040438,0.00032673,0.00055652
0.0027153,0.012112,-0.069282,0.00051697,0.00042542,0.00065956
0.010868,0.061407,-0.098361,-0.00023897,0.00023583,0.00078089
0.0093318,0.0061276,-0.055524,0.00055559,0.00063248,0.00077407
0.0076698,0.081506,-0.10925,6.0106e-05,0.00049728,0.00072122
0.0089322,0.058776,-0.10688,0.00025106,0.00051161,0.00061821
0.0058116,0.038503,-0.1054,0.00033088,0.00059239,0.00092446
0.025906,0.083337,-0.11757,0.00026988,0.00034494,0.0010692
0.019953,0.022667,-0.078167,0.00061112,0.00068893,0.00091934
0.025363,0.082366,-0.14,-0.000177,0.00046034,0.0010509
0.025659,0.014984,-0.088385,5.4501e-06,0.00056889,0.00090065
0.023915,0.090384,-0.11574,-0.0002493,0.00068071,0.00097232
0.019153,0.022345,-0.077128,0.00029154,0.00089349,0.00094677
0.032283,0.085621,-0.15246,-0.00024102,0.00067003,0.00098555
0.026317,-0.02513,-0.067905,0.00082236,0.00095779,0.00079125
0.039563,0.09019,-0.13381,-0.00037729,0.00060911,0.0011525
0.030014,0.01719,-0.096207,0.00031631,0.00098042,0.00092833
0.038321,0.073452,-0.13104,-0.00057462,0.00077595,0.00099626
0.026036,0.029273,-0.077425,0.00031755,0.0010679,0.0009312
0.026791,0.073286,-0.12887,-0.0004203,0.00066573,0.0010074
0.02199,0.053475,-0.11904,9.0864e-05,0.0009177,0.00099588
0.022097,0.083545,-0.10577,0.00024246,0.00091598,0.0010916
0.027275,0.051181,-0.10574,0.00044812,0.00077802,0.0011331
0.030415,0.058686,-0.12882,2.9041e-05,0.00068254,0.0011798
0.033014,0.048468,-0.13165,0.00029141,0.00086179,0.0010047
0.0376,0.031562,-0.1244,0.00037905,0.0007565,0.0010971
0.050892,0.08373,-0.15273,-8.4492e-05,0.00062668,0.0012034
0.047199,-0.0086493,-0.11773,0.00018342,0.0007884,0.0008263
0.05691,0.097612,-0.17745,-0.00065702,0.00051587,0.0010832
0.043927,0.044525,-0.13152,0.00040642,0.00086021,0.001005
0.050453,0.10253,-0.1829,-0.00054345,0.00057092,0.0012202
0.03079,-0.0072906,-0.092646,0.001089,0.00090595,0.0010382
0.048574,0.11825,-0.18167,-0.00048522,0.00043517,0.0012355
0.039266,0.047125,-0.12606,7.8439e-05,0.00068376,0.0010854
0.044059,0.085933,-0.15172,-0.00025748,0.00068842,0.0010487
0.038096,0.053033,-0.12774,1.6447e-05,0.00079883,0.00098473
0.049501,0.09536,-0.1586,-0.00011657,0.00051487,0.0012665
0.049568,0.084102,-0.14597,-2.3976e-05,0.00068166,0.0010871
0.038031,0.067081,-0.14376,7.8024e-05,0.00076976,0.001013
0.038201,0.0575,-0.13544,-2.3474e-06,0.00054829,0.00092272
0.042176,0.070311,-0.16342,-0.0002946,0.00044117,0.00098735
0.052447,0.085927,-0.19304,-0.00063697,0.000323,0.0010075
0.031425,0.023219,-0.13345,0.00047535,0.00063417,0.00096305
0.050866,0.10449,-0.18825,-0.00047964,0.00020979,0.00099792
0.052248,0.066707,-0.18716,-0.00038227,0.00023891,0.0010175
0.039425,0.056899,-0.16752,0.0001455,0.00046128,0.00091239
0.047827,0.0718,-0.13723,-0.00030375,0.00019612,0.00092423
0.060121,0.13159,-0.19763,-0.00094169,-6.0853e-05,0.0010744
0.045675,0.059175,-0.16102,-0.00036611,0.00032804,0.0012182
0.047023,0.08177,-0.16262,-0.00030755,0.0003143,0.0010394
0.053152,0.094904,-0.18473,-0.00045691,4.4822e-05,0.0009769
0.049633,0.10387,-0.21264,-0.0006761,3.8209e-05,0.0010037
0.044842,0.027815,-0.16282,-0.00022,0.00012162,0.00068532
0.05193,0.10569,-0.19567,-0.00086358,-5.3853e-05,0.00099205
0.047583,0.065727,-0.17084,-0.00042663,0.00013275,0.00091961
0.05867,0.089896,-0.16357,-0.00067265,3.5011e-05,0.00090621
0.065207,0.094754,-0.21439,-0.0012978,2.4659e-05,0.0010635
0.069585,0.069368,-0.20285,-0.0012585,-2.5771e-05,0.0010309
0.068078,0.079547,-0.2095,-0.00085772,-3.8642e-05,0.00099653
0.053429,0.087603,-0.20019,-0.00069242,0.00011321,0.00083926
0.05202,0.078289,-0.22152,-0.00063851,7.4998e-05,0.0010385
0.052936,0.079893,-0.17334,-0.0007248,-0.00012775,0.00087972
0.068753,0.1285,-0.23234,-0.0013325,-0.00020895,0.0010987
0.068829,0.074808,-0.16569,-0.00058218,0.00023984,0.00083717
0.067903,0.10251,-0.18595,-0.00076517,1.4213e-06,0.00097162
0.062458,0.10252,-0.15273,-0.0012057,-0.00025004,0.0010849
0.07837,0.17322,-0.20998,-0.0019126,-0.00082978,0.0015294
0.074436,0.0842,-0.18955,-0.0010495,-0.00060651,0.0014743
0.081354,0.1304,-0.2143,-0.0011294,-0.00071988,0.0015981
0.076943,0.08495,-0.14847,-0.00065133,-0.00041256,0.0014462
0.085795,0.089992,-0.18363,-0.0014051,-0.00066423,0.0014617
0.091661,0.097441,-0.21418,-0.0015203,-0.00053496,0.0016247
0.087314,0.062137,-0.17746,-0.00072295,-0.0001529,0.0013373
0.088262,0.077406,-0.20003,-0.0013919,-0.00051234,0.0013934
0.090206,0.10227,-0.19613,-0.001336,-0.00068556,0.001599
0.098453,0.14301,-0.23889,-0.0010512,-0.00057738,0.0018037
0.089344,0.068503,-0.2223,-0.0012413,-0.00035975,0.0016438
0.077875,0.086113,-0.20366,-0.00092767,-0.00044531,0.0015022
0.085126,0.11723,-0.22682,-0.0016055,-0.00069186,0.0016073
0.082652,0.11611,-0.21653,-0.0017245,-0.00070805,0.001543
0.071467,0.061715,-0.19623,-0.0017631,-0.00043157,0.0013958
0.080496,0.13002,-0.22805,-0.0020497,-0.00055844,0.0017331
0.082118,0.14808,-0.2472,-0.0019354,-0.00088674,0.0017123
0.076924,0.1392,-0.2378,-0.0019467,-0.0011073,0.0015608
0.072904,0.10102,-0.2304,-0.0018691,-0.00091935,0.0016183
0.082969,0.12523,-0.22696,-0.0018747,-0.0011315,0.0014358
0.078013,0.10863,-0.23615,-0.0018123,-0.00084554,0.0013181
0.086537,0.12221,-0.23749,-0.0020273,-0.00097542,0.001331
0.082998,0.12142,-0.23594,-0.0024653,-0.00088264,0.0013329
0.091847,0.11209,-0.22057,-0.0020906,-0.00091188,0.001387
0.091563,0.14456,-0.257,-0.0025715,-0.0008805,0.0015282
0.090826,0.10882,-0.23907,-0.0014048,-0.0006288,0.0014903
0.096123,0.15623,-0.26017,-0.0021176,-0.0007821,0.0015529
0.092352,0.11211,-0.23123,-0.0020847,-0.00068999,0.0014319
0.092462,0.13815,-0.2484,-0.0023147,-0.00084325,0.0016455
0.08164,0.075517,-0.22231,-0.0018815,-0.00069075,0.0014042
0.087732,0.16064,-0.24231,-0.0026881,-0.0010135,0.0014234
0.091958,0.13048,-0.26101,-0.0026947,-0.0011582,0.0015054
0.085619,0.14161,-0.30897,-0.0024167,-0.0011579,0.0016531
0.071182,0.12223,-0.29897,-0.0023034,-0.0011014,0.0014749
0.075829,0.16212,-0.26894,-0.0019389,-0.0010606,0.0014299
0.076506,0.13608,-0.27465,-0.0018663,-0.0010569,0.0014388
0.07873,0.12269,-0.25914,-0.0016028,-0.0011545,0.0014256
0.074236,0.13509,-0.27266,-0.0015743,-0.0010901,0.0015136
0.074233,0.14976,-0.29071,-0.0017836,-0.0011994,0.0014648
0.067468,0.13532,-0.30381,-0.0019502,-0.0013523,0.0013867
0.072402,0.13676,-0.29173,-0.0019855,-0.0015127,0.00132
0.086885,0.19078,-0.37861,-0.0027546,-0.001774,0.0016078
